award_id,agency_name,sub_agency,action_date,mod_date,mod_number,fed_obligate,covid_outlay,covid_obligate,covid_code,n_code,recipient,city,state,place_zip,non_profit,hospital_flag,naics_description,award_type,award_desc,permalink,file
15B10320FVB210013,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-10,2021-03-10T12:21:43Z,P00005,-6270.2,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR FCI BECKLEY (OFFSITE) SEPTEMBER 2020,https://www.usaspending.gov/award/CONT_AWD_15B10320FVB210013_1540_15B10318D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B61120FVB230008,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T11:56:47Z,P00002,-20105.77,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,981983043,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,INPATIENT/OUTPATIENT FACILITY AND PHYSICIAN SERVICES FOR INMATES,https://www.usaspending.gov/award/CONT_AWD_15B61120FVB230008_1540_15B61119D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B30220FVB210017,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T08:48:57Z,A00007,265.76,NA,NA,Q,1,"CORRECT CARE SOLUTIONS, LLC",NASHVILLE,TN,335210001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,OUTSIDE MEDICAL CARE INMATE CATASTROPHIC TASK ORDER WELLPATH,https://www.usaspending.gov/award/CONT_AWD_15B30220FVB210017_1540_DJBP030200000070_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B30220FVB210004,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T08:50:52Z,A00008,11459.75,NA,NA,Q,1,"CORRECT CARE SOLUTIONS, LLC",NASHVILLE,TN,335210001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,NOVEMBER OFF SITE INMATE HEALTH CARE,https://www.usaspending.gov/award/CONT_AWD_15B30220FVB210004_1540_DJBP030200000070_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B61120FVB230012,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T12:43:51Z,P00002,-61923.82,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,981983043,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,INPATIENT/OUTPATIENT FACILITY AND PHYSICIAN SERVICES FOR INMATES,https://www.usaspending.gov/award/CONT_AWD_15B61120FVB230012_1540_15B61119D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B51920PVB140056,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T16:11:11Z,P00003,1923.42,NA,NA,Q,1,WELLPATH LLC,NASHVILLE,TN,714671000,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,COMPREHENSIVE MEDICAL SERVICES FOR FCC POLLOCK,https://www.usaspending.gov/award/CONT_AWD_15B51920PVB140056_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B41020FVB230005,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T16:17:12Z,P00006,-89.24,NA,NA,Q,1,"AMERICAN CORRECTIONAL HEALTHCARE, INC.",GRANBURY,TX,539360001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR FCI OXFORD DECEMBER  FY-20,https://www.usaspending.gov/award/CONT_AWD_15B41020FVB230005_1540_15B41019D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B51920PVB240013,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T16:07:34Z,P00003,5649.65,NA,NA,Q,1,WELLPATH LLC,NASHVILLE,TN,372172421,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,OUTSIDE MEDICAL SERVICES FOR FCC POLLOCK  PERFORMANCE PERIOD: MARCH 2020,https://www.usaspending.gov/award/CONT_AWD_15B51920PVB240013_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B51920PVB240014,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T16:02:17Z,P00006,204.72,NA,NA,Q,1,WELLPATH LLC,NASHVILLE,TN,714671000,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,OUTSIDE MEDICAL SERVICES FOR FCC POLLOCK PERFORMANCE PERIOD: APRIL 2020,https://www.usaspending.gov/award/CONT_AWD_15B51920PVB240014_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B41720PVB220005,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-10T10:42:28Z,P00003,606.03,NA,NA,Q,1,WELLPATH LLC,NASHVILLE,TN,372172421,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,PROVIDE OUTSIDE MEDICAL CARE FOR INMATES FOR FEBRUARY  2020 ESTIMATE,https://www.usaspending.gov/award/CONT_AWD_15B41720PVB220005_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B51920PVB240011,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T16:14:40Z,P00002,6889.52,NA,NA,Q,1,WELLPATH LLC,NASHVILLE,TN,714671000,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,OUTSIDE MEDICAL SERVICES FOR FCC POLLOCK  PERFORMANCE PERIOD: JANUARY 2020,https://www.usaspending.gov/award/CONT_AWD_15B51920PVB240011_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B12220FVB230098,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T11:14:17Z,P00003,160.48,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,460325631,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR THE MONTH OF JULY,https://www.usaspending.gov/award/CONT_AWD_15B12220FVB230098_1540_15B12219D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B41020FVB230007,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T16:07:31Z,P00002,-2425.95,NA,NA,Q,1,"AMERICAN CORRECTIONAL HEALTHCARE, INC.",GRANBURY,TX,539360001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR FCI OXFORD JANUARY  FY-20,https://www.usaspending.gov/award/CONT_AWD_15B41020FVB230007_1540_15B41019D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B41020FVB130092,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T15:22:43Z,P00001,-3220,NA,NA,Q,1,"AMERICAN CORRECTIONAL HEALTHCARE, INC.",GRANBURY,TX,539360001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES (B1) OPTOMETRY FOR SERVICES 02/01/2020-09/30/2020.,https://www.usaspending.gov/award/CONT_AWD_15B41020FVB130092_1540_15B41019D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B30220FVB210085,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-10T09:45:40Z,A00006,398.64,NA,NA,Q,1,"CORRECT CARE SOLUTIONS, LLC",NASHVILLE,TN,335210001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL FCC COLEMAN,https://www.usaspending.gov/award/CONT_AWD_15B30220FVB210085_1540_DJBP030200000070_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B51920PVB240017,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T15:59:40Z,P00004,454.56,NA,NA,Q,1,WELLPATH LLC,NASHVILLE,TN,372172421,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,OUTSIDE MEDICAL SERVICES FOR FCC POLLOCK PERFORMANCE PERIOD: JULY 2020,https://www.usaspending.gov/award/CONT_AWD_15B51920PVB240017_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15BFTD20PVB210047,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-09,2021-03-09T15:29:14Z,P00001,-835659.33,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,086400001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,CONTRACTOR TO PROVIDE OUTSIDE COMPREHENSIVE MEDICAL SERVICES. PERIOD OF PERFORMANCE 07-07-2020 - 09-30-2020.,https://www.usaspending.gov/award/CONT_AWD_15BFTD20PVB210047_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B30218FTB210003,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-08,2021-03-09T16:06:00Z,A00011,3745.82,NA,NA,Q,1,"CORRECT CARE SOLUTIONS, LLC",NASHVILLE,TN,335210001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"MODIFIED TO INCREASE LINE 0001 IN THE AMOUNT OF $945.00 NEW PURCHASE ORDER TOTAL IS $813,992.39",https://www.usaspending.gov/award/CONT_AWD_15B30218FTB210003_1540_DJBP030200000070_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B30219FUB210004,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-08,2021-03-09T16:21:04Z,A00011,10218,NA,NA,Q,1,"CORRECT CARE SOLUTIONS, LLC",NASHVILLE,TN,335210001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,151060 - COMPREHENSIVE OFF-SITE MEDICAL SERVICES - FCC COLEMAN,https://www.usaspending.gov/award/CONT_AWD_15B30219FUB210004_1540_DJBP030200000070_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B41720PVB220003,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-08,2021-03-09T08:21:04Z,P00006,23961.01,NA,NA,Q,1,WELLPATH LLC,NASHVILLE,TN,372172421,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,PROVIDE OUTSIDE MEDICAL CARE FOR INMATES FOR NOVEMBER 2019 ESTIMATE,https://www.usaspending.gov/award/CONT_AWD_15B41720PVB220003_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B61120FVB230007,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-08,2021-03-08T17:03:04Z,P00002,-75782.57,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,981983043,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,INPATIENT/OUTPATIENT FACILITY AND PHYSICIAN SERVICES FOR INMATES,https://www.usaspending.gov/award/CONT_AWD_15B61120FVB230007_1540_15B61119D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B20920FVB210275,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-08,2021-03-08T07:29:28Z,P00007,-250,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,INMATE OUTSIDE MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B20920FVB210275_1540_15B20920D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B41020FVB230009,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-08,2021-03-08T11:28:27Z,P00006,1349.68,NA,NA,Q,1,"AMERICAN CORRECTIONAL HEALTHCARE, INC.",GRANBURY,TX,760484907,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"COMPREHENSIVE MEDICAL SERVICES FOR FCI OXFORD EXERCISE OPTION YEAR 1, FY-2020.",https://www.usaspending.gov/award/CONT_AWD_15B41020FVB230009_1540_15B41019D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B61120FVB230010,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-08,2021-03-08T16:46:44Z,P00002,-39269.78,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,981983043,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,INPATIENT/OUTPATIENT FACILITY AND PHYSICIAN SERVICES FOR INMATES,https://www.usaspending.gov/award/CONT_AWD_15B61120FVB230010_1540_15B61119D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B31320FVB230027,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-08,2021-03-08T12:43:59Z,P00004,102.12,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,351604811,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,FCI TALLADEGA COMPREHENSIVE MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B31320FVB230027_1540_15B31319D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B31020FVB230010,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-08,2021-03-08T10:20:10Z,P00004,5000,NA,NA,Q,1,"LARKIN COMMUNITY HOSPITAL, INC.",MIAMI,FL,331434701,FALSE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,FDC MIAMI COMPREHENSIVE MEDICAL SERVICES . PROVIDE MEDICAL SEVICES TO THE INMATE POPULATION AT FDC MIAMI.,https://www.usaspending.gov/award/CONT_AWD_15B31020FVB230010_1540_15B31019D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B61220FVB210028,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-08,2021-03-08T13:55:07Z,P00002,2058.54,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760632721,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR FCI SHERIDAN.,https://www.usaspending.gov/award/CONT_AWD_15B61220FVB210028_1540_15B61220D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B50319FUB110016,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-05,2021-03-05T10:45:26Z,P00003,115.94,NA,NA,Q,1,"CORRECT CARE SOLUTIONS, LLC",NASHVILLE,TN,372170007,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"RP#0032-19 COMPREHENSIVE MEDICAL/ON-SITE SERVICE AUGUST 2019 MOD#3 INCREASE AMOUNT BY $115.94 FOR A NEW TOTAL OF $7,658.05.",https://www.usaspending.gov/award/CONT_AWD_15B50319FUB110016_1540_DJBP050300000029_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B21820FVB230007,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-05,2021-03-05T09:38:55Z,P00004,-90,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760632721,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B21820FVB230007_1540_DJBP021800000007_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B21820FVB230009,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-05,2021-03-05T09:32:03Z,P00003,-35.6,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760632721,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B21820FVB230009_1540_DJBP021800000007_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B21820FVB230010,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-05,2021-03-05T09:22:56Z,P00004,-162.49,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760632721,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B21820FVB230010_1540_DJBP021800000007_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B11920PVB210162,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-05,2021-03-05T08:43:07Z,P00002,11602.54,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760632721,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,COMPREHENSIVE MEDICAL SERVICES - SEPTEMBER 2020,https://www.usaspending.gov/award/CONT_AWD_15B11920PVB210162_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B21820FVB230011,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-05,2021-03-05T09:35:25Z,P00002,-1528.57,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760632721,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B21820FVB230011_1540_DJBP021800000007_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B11920PVB210161,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-05,2021-03-05T08:45:19Z,P00002,2235.32,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760632721,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,COMPREHENSIVE MEDICAL SERVICES - AUGUST 2020,https://www.usaspending.gov/award/CONT_AWD_15B11920PVB210161_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B21820FVB230012,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-05,2021-03-05T10:33:36Z,P00003,-11731.08,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760632721,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B21820FVB230012_1540_DJBP021800000007_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B51619FUB210035,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-04,2021-03-04T09:41:39Z,P00009,380.61,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760631790,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,MEDICAL TRIPS FOR THE MONTH OF SEPTEMBER 2019,https://www.usaspending.gov/award/CONT_AWD_15B51619FUB210035_1540_DJBP051600000026_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B31018PTUB10014,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-04,2021-03-04T12:27:59Z,P00002,369.55,NA,NA,Q,1,"LARKIN COMMUNITY HOSPITAL, INC.",MIAMI,FL,331361005,FALSE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,"EMERGENCY MEDICAL SERVICES AND TRANSPORT FOR THE INMATE POPULATION AT FDC MIAMI, FL",https://www.usaspending.gov/award/CONT_AWD_15B31018PTUB10014_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B51620FVB210010,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-04,2021-03-04T10:23:23Z,P00003,406.15,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760631790,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,MEDICAL TRIPS FOR THE MONTH OF DECEMBER 2019,https://www.usaspending.gov/award/CONT_AWD_15B51620FVB210010_1540_DJBP051600000026_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B51620FVB210012,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-04,2021-03-04T10:39:47Z,P00006,2052.61,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760631790,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,MEDICAL TRIPS FOR THE MONTH OF JANUARY 2020,https://www.usaspending.gov/award/CONT_AWD_15B51620FVB210012_1540_DJBP051600000026_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B40920FVB230005,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-04,2021-03-05T08:50:58Z,P00003,-24511.87,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,629595884,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,USP MARION COMPREHENSIVE MEDICAL SERVICES  FY2020 FEBRUARY,https://www.usaspending.gov/award/CONT_AWD_15B40920FVB230005_1540_DJBP040900000051_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B40920FVB230008,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-04,2021-03-05T08:53:57Z,P00002,-108252.13,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,629595884,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,USP MARION COMPREHENSIVE MEDICAL SERVICES  FY2020 MAY,https://www.usaspending.gov/award/CONT_AWD_15B40920FVB230008_1540_DJBP040900000051_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B31020FVB230010,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-04,2021-03-04T12:44:29Z,P00003,16211.15,NA,NA,Q,1,"LARKIN COMMUNITY HOSPITAL, INC.",MIAMI,FL,331434701,FALSE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,FDC MIAMI COMPREHENSIVE MEDICAL SERVICES . PROVIDE MEDICAL SEVICES TO THE INMATE POPULATION AT FDC MIAMI.,https://www.usaspending.gov/award/CONT_AWD_15B31020FVB230010_1540_15B31019D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B30220FVB110126,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-02,2021-03-02T08:28:30Z,A00004,839.11,NA,NA,Q,1,"CORRECT CARE SOLUTIONS, LLC",NASHVILLE,TN,372172120,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,MAY ON-SITE SPECIALTY CLINICS,https://www.usaspending.gov/award/CONT_AWD_15B30220FVB110126_1540_DJBP030200000070_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15BDUB20FVB210005,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2021-03-02,2021-03-04T10:01:49Z,P00004,-11603.14,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,945683305,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,OFF-SITE MEDICAL SERVICES FOR INMATE POPULATION.,https://www.usaspending.gov/award/CONT_AWD_15BDUB20FVB210005_1540_15BDUB20D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
